# fit,CoC4-expert-from-agent-project,stored_as,author-fit-P2-04-from-agent-project.xrcx,min_limit,1.600E-06
two_theta_deg,measured_reflectivity,fitted_reflectivity
2.329,5.116400E-05,3.463800E-05
2.331,5.863000E-05,3.903600E-05
2.332,5.950800E-05,4.297000E-05
2.334,6.565700E-05,4.623000E-05
2.335,6.653500E-05,4.863700E-05
2.337,6.653500E-05,5.004700E-05
2.338,6.697400E-05,5.036700E-05
2.340,6.631500E-05,4.956000E-05
2.341,6.960900E-05,4.765200E-05
2.343,6.433900E-05,4.473800E-05
2.344,6.280200E-05,4.097800E-05
2.346,5.994700E-05,3.659700E-05
2.347,5.863000E-05,3.187200E-05
2.349,5.182300E-05,2.712500E-05
2.350,4.369800E-05,2.270400E-05
2.352,3.864700E-05,1.897000E-05
2.353,3.623200E-05,1.627600E-05
2.355,3.162100E-05,1.494600E-05
2.356,3.052300E-05,1.526200E-05
2.358,3.162100E-05,1.743800E-05
2.359,3.645100E-05,2.161000E-05
2.361,4.655200E-05,2.781600E-05
2.362,5.709300E-05,3.599400E-05
2.364,7.290300E-05,4.596700E-05
2.365,8.168600E-05,5.745000E-05
2.367,1.010100E-04,7.005100E-05
2.368,1.192400E-04,8.329300E-05
2.370,1.376800E-04,9.662200E-05
2.371,1.561300E-04,1.094400E-04
2.373,1.706200E-04,1.211500E-04
2.374,1.857700E-04,1.311300E-04
2.376,1.969700E-04,1.388500E-04
2.377,2.037800E-04,1.438300E-04
2.379,2.097100E-04,1.457400E-04
2.380,2.103600E-04,1.443700E-04
2.382,2.099300E-04,1.397300E-04
2.383,2.059700E-04,1.320200E-04
2.385,1.978500E-04,1.216600E-04
2.386,1.934600E-04,1.093200E-04
2.388,1.734700E-04,9.591100E-05
2.389,1.607400E-04,8.258700E-05
2.391,1.444900E-04,7.070800E-05
2.392,1.359200E-04,6.182500E-05
2.394,1.231900E-04,5.764300E-05
2.395,1.113300E-04,5.996400E-05
2.397,1.163800E-04,7.064000E-05
2.398,1.214300E-04,9.150500E-05
2.400,1.416300E-04,1.243000E-04
2.401,1.631500E-04,1.706300E-04
2.403,2.031200E-04,2.318500E-04
2.404,2.591100E-04,3.090400E-04
2.406,3.175200E-04,4.029300E-04
2.407,3.976700E-04,5.138800E-04
2.409,4.953900E-04,6.418100E-04
2.410,6.065000E-04,7.862200E-04
2.412,7.296900E-04,9.461100E-04
2.413,8.695600E-04,1.120000E-03
2.415,1.020900E-03,1.306000E-03
2.416,1.195900E-03,1.501700E-03
2.418,1.361000E-03,1.704200E-03
2.419,1.551600E-03,1.910500E-03
2.421,1.739100E-03,2.117000E-03
2.422,1.915700E-03,2.320000E-03
2.424,2.079300E-03,2.516000E-03
2.425,2.234100E-03,2.701200E-03
2.427,2.393300E-03,2.872000E-03
2.428,2.550500E-03,3.025100E-03
2.430,2.668900E-03,3.157500E-03
2.431,2.789200E-03,3.266500E-03
2.433,2.892400E-03,3.349900E-03
2.434,2.964600E-03,3.406000E-03
2.436,3.029400E-03,3.433500E-03
2.437,3.042200E-03,3.431900E-03
2.439,3.061700E-03,3.401100E-03
2.440,3.034500E-03,3.341700E-03
2.442,3.011200E-03,3.254900E-03
2.443,2.950200E-03,3.142600E-03
2.445,2.867400E-03,3.007000E-03
2.446,2.764200E-03,2.850900E-03
2.448,2.644000E-03,2.677500E-03
2.449,2.516000E-03,2.490000E-03
2.451,2.353100E-03,2.292200E-03
2.452,2.201800E-03,2.087700E-03
2.454,2.026300E-03,1.880300E-03
2.455,1.853100E-03,1.673500E-03
2.457,1.677000E-03,1.470700E-03
2.458,1.498900E-03,1.275200E-03
2.460,1.339500E-03,1.089600E-03
2.461,1.160500E-03,9.163700E-04
2.463,9.969200E-04,7.574800E-04
2.464,8.434300E-04,6.144200E-04
2.466,6.989500E-04,4.882200E-04
2.467,5.742200E-04,3.794300E-04
2.469,4.613500E-04,2.880900E-04
2.470,3.730800E-04,2.137800E-04
2.472,2.957800E-04,1.556700E-04
2.473,2.362800E-04,1.125700E-04
2.475,1.844500E-04,8.300200E-05
2.476,1.469000E-04,6.528300E-05
2.478,1.152800E-04,5.760100E-05
2.479,9.727700E-05,5.807300E-05
2.481,8.102800E-05,6.481400E-05
2.482,6.851100E-05,7.598900E-05
2.484,6.697400E-05,8.986700E-05
2.485,6.565700E-05,1.048700E-04
2.487,6.587600E-05,1.196000E-04
2.488,6.982900E-05,1.328900E-04
2.490,7.531800E-05,1.438200E-04
2.491,8.256500E-05,1.517200E-04
2.493,8.476100E-05,1.561700E-04
2.494,8.322300E-05,1.569900E-04
2.496,8.651700E-05,1.542400E-04
2.497,8.629800E-05,1.481700E-04
2.499,8.563900E-05,1.391800E-04
2.500,8.124700E-05,1.278000E-04
2.502,7.597700E-05,1.146700E-04
2.503,7.422000E-05,1.004500E-04
2.505,6.895000E-05,8.581000E-05
2.506,6.126500E-05,7.140800E-05
2.508,5.292000E-05,5.783500E-05
2.509,4.369800E-05,4.560100E-05
2.511,3.842800E-05,3.511200E-05
2.512,3.184000E-05,2.666300E-05
2.514,2.788800E-05,2.042600E-05
2.515,2.349600E-05,1.645400E-05
2.517,2.020200E-05,1.468700E-05
2.518,1.844500E-05,1.495900E-05
2.520,1.998200E-05,1.702200E-05
2.521,1.976300E-05,2.055300E-05
2.523,2.261700E-05,2.518300E-05
2.524,2.635000E-05,3.051200E-05
2.526,2.942500E-05,3.613400E-05
2.527,3.162100E-05,4.165500E-05
2.529,3.447500E-05,4.671500E-05
2.530,3.557300E-05,5.100500E-05
2.532,3.469500E-05,5.427700E-05
2.533,3.491400E-05,5.635800E-05
2.535,3.557300E-05,5.714700E-05
2.536,3.754900E-05,5.662300E-05
2.538,3.513400E-05,5.483600E-05
2.539,3.579300E-05,5.190200E-05
2.541,3.293800E-05,4.799400E-05
2.542,2.766800E-05,4.332900E-05
2.544,2.459400E-05,3.815500E-05
2.545,2.217800E-05,3.273700E-05
2.547,1.954300E-05,2.734300E-05
2.548,1.603000E-05,2.222600E-05
2.550,1.427300E-05,1.761200E-05
2.551,1.471200E-05,1.368800E-05
2.553,1.515200E-05,1.059400E-05
2.554,1.295600E-05,8.415800E-06
2.556,1.317500E-05,7.189300E-06
2.557,1.229700E-05,6.900900E-06
2.559,1.295600E-05,7.492800E-06
2.560,1.229700E-05,8.868100E-06
2.562,1.032100E-05,1.089600E-05
2.563,9.881400E-06,1.341800E-05
2.565,1.032100E-05,1.625500E-05
2.566,1.141900E-05,1.921700E-05
2.568,1.361400E-05,2.211200E-05
2.569,1.317500E-05,2.476200E-05
2.571,1.581000E-05,2.701000E-05
2.572,1.822600E-05,2.872500E-05
2.574,1.888400E-05,2.981500E-05
2.575,1.954300E-05,3.022500E-05
2.577,1.866500E-05,2.993900E-05
2.578,1.932400E-05,2.898100E-05
2.580,1.624900E-05,2.741100E-05
2.581,1.515200E-05,2.532100E-05
2.583,1.251600E-05,2.282700E-05
2.584,1.097900E-05,2.006800E-05
2.586,1.032100E-05,1.718900E-05
2.587,1.010100E-05,1.434000E-05
2.589,1.032100E-05,1.166300E-05
2.590,8.344300E-06,9.282800E-06
2.592,7.466000E-06,7.300300E-06
2.593,7.246400E-06,5.787600E-06
2.595,5.270100E-06,4.786900E-06
2.596,3.952600E-06,4.312800E-06
2.598,4.172200E-06,4.356000E-06
2.599,4.391700E-06,4.885900E-06
2.601,4.830900E-06,5.852600E-06
2.602,4.611300E-06,7.186800E-06
2.604,5.270100E-06,8.800900E-06
2.605,5.489700E-06,1.059200E-05
2.607,6.807200E-06,1.244600E-05
2.608,7.026800E-06,1.424800E-05
2.610,8.124700E-06,1.588600E-05
2.611,1.010100E-05,1.726300E-05
2.613,9.661800E-06,1.829900E-05
2.614,9.881400E-06,1.893600E-05
2.616,9.661800E-06,1.914200E-05
2.617,9.661800E-06,1.890900E-05
2.619,9.222700E-06,1.825300E-05
2.620,7.905100E-06,1.721500E-05
2.622,8.124700E-06,1.585500E-05
2.623,7.685500E-06,1.425100E-05
2.625,6.148400E-06,1.249300E-05
2.626,5.270100E-06,1.067800E-05
2.628,5.270100E-06,8.903900E-06
2.629,3.952600E-06,7.263000E-06
2.631,3.513400E-06,5.832900E-06
2.632,3.513400E-06,4.673000E-06
2.634,3.733000E-06,3.822100E-06
2.635,3.733000E-06,3.299300E-06
2.637,2.854600E-06,3.108200E-06
2.638,3.513400E-06,3.240600E-06
2.640,4.830900E-06,3.678400E-06
2.641,5.270100E-06,4.393300E-06
2.643,5.928800E-06,5.344500E-06
2.644,5.928800E-06,6.477400E-06
2.646,6.368000E-06,7.724500E-06
2.647,7.466000E-06,9.008900E-06
2.649,6.807200E-06,1.025000E-05
2.650,6.148400E-06,1.137000E-05
2.652,5.270100E-06,1.230100E-05
2.653,7.246400E-06,1.298700E-05
2.655,7.905100E-06,1.338900E-05
2.656,7.246400E-06,1.348600E-05
2.658,6.368000E-06,1.327400E-05
2.659,7.026800E-06,1.276700E-05
2.661,6.807200E-06,1.199800E-05
2.662,5.489700E-06,1.101000E-05
2.664,5.050500E-06,9.864400E-06
2.665,4.172200E-06,8.626900E-06
2.667,5.050500E-06,7.369400E-06
2.668,4.391700E-06,6.162400E-06
2.670,4.172200E-06,5.068800E-06
2.671,3.733000E-06,4.139300E-06
2.673,2.854600E-06,3.408900E-06
2.674,2.635000E-06,2.897000E-06
2.676,1.756700E-06,2.610700E-06
2.677,1.976300E-06,2.548400E-06
2.679,2.415500E-06,2.703900E-06
2.680,2.195900E-06,3.066300E-06
2.682,3.513400E-06,3.619100E-06
2.683,4.172200E-06,4.336600E-06
2.685,5.050500E-06,5.181800E-06
2.686,5.928800E-06,6.106500E-06
2.688,6.587600E-06,7.054200E-06
2.689,7.246400E-06,7.964700E-06
2.691,7.246400E-06,8.779900E-06
2.692,7.905100E-06,9.448300E-06
2.694,7.466000E-06,9.928600E-06
2.695,7.026800E-06,1.019200E-05
2.697,7.466000E-06,1.022400E-05
2.698,7.685500E-06,1.002300E-05
2.700,6.368000E-06,9.603100E-06
2.701,5.050500E-06,8.989000E-06
2.703,4.391700E-06,8.219000E-06
2.704,3.733000E-06,7.340700E-06
2.706,2.195900E-06,6.408100E-06
2.707,1.317500E-06,5.477600E-06
2.709,1.537100E-06,4.603000E-06
2.710,2.415500E-06,3.829800E-06
2.712,2.415500E-06,3.191400E-06
2.713,2.635000E-06,2.707900E-06
2.715,2.635000E-06,2.387300E-06
2.716,2.635000E-06,2.229500E-06
2.718,2.854600E-06,2.230700E-06
2.719,2.195900E-06,2.386400E-06
2.721,3.513400E-06,2.690700E-06
2.722,3.733000E-06,3.134300E-06
2.724,4.391700E-06,3.700400E-06
2.725,5.270100E-06,4.362600E-06
2.727,5.270100E-06,5.084100E-06
2.728,6.587600E-06,5.820700E-06
2.730,6.587600E-06,6.524600E-06
2.731,6.587600E-06,7.149500E-06
2.733,6.587600E-06,7.654300E-06
2.734,6.148400E-06,8.006500E-06
2.736,6.587600E-06,8.183900E-06
2.737,5.709300E-06,8.175900E-06
2.739,5.050500E-06,7.983300E-06
2.740,4.830900E-06,7.618500E-06
2.742,4.172200E-06,7.104900E-06
2.743,3.952600E-06,6.475600E-06
2.745,3.074200E-06,5.771400E-06
2.746,2.415500E-06,5.037700E-06
2.748,1.756700E-06,4.320500E-06
2.749,1.537100E-06,3.661500E-06
2.751,1.756700E-06,3.093800E-06
2.752,1.976300E-06,2.639100E-06
2.754,1.976300E-06,2.307700E-06
2.755,1.976300E-06,2.100700E-06
2.757,1.976300E-06,2.015100E-06
2.758,2.854600E-06,2.046800E-06
2.760,3.293800E-06,2.193300E-06
2.761,3.074200E-06,2.452700E-06
2.763,3.074200E-06,2.820500E-06
2.764,4.172200E-06,3.285600E-06
2.766,4.830900E-06,3.827900E-06
2.767,4.391700E-06,4.417700E-06
2.769,4.830900E-06,5.018000E-06
2.770,6.587600E-06,5.588400E-06
2.772,7.905100E-06,6.089500E-06
2.773,8.563900E-06,6.486800E-06
2.775,8.563900E-06,6.753600E-06
2.776,9.222700E-06,6.872100E-06
2.778,8.783500E-06,6.835100E-06
2.779,7.685500E-06,6.645400E-06
2.781,6.368000E-06,6.316000E-06
2.782,4.830900E-06,5.869300E-06
2.784,4.830900E-06,5.335600E-06
2.785,4.172200E-06,4.751400E-06
2.787,4.172200E-06,4.155700E-06
2.788,3.293800E-06,3.586300E-06
2.790,3.513400E-06,3.075700E-06
2.791,3.293800E-06,2.647300E-06
2.793,2.635000E-06,2.314200E-06
2.794,2.195900E-06,2.080300E-06
2.796,2.195900E-06,1.943700E-06
2.797,2.854600E-06,1.900200E-06
2.799,2.635000E-06,1.947100E-06
2.800,2.854600E-06,2.084300E-06
2.802,3.952600E-06,2.312200E-06
2.803,4.830900E-06,2.629200E-06
2.805,4.391700E-06,3.027300E-06
2.806,4.391700E-06,3.489600E-06
2.808,5.270100E-06,3.990700E-06
2.809,5.928800E-06,4.498300E-06
2.811,6.587600E-06,4.977200E-06
2.812,6.587600E-06,5.393100E-06
2.814,6.368000E-06,5.716300E-06
2.815,6.807200E-06,5.924200E-06
2.817,7.905100E-06,6.002600E-06
2.818,7.246400E-06,5.946300E-06
2.820,6.587600E-06,5.759400E-06
2.821,5.709300E-06,5.454800E-06
2.823,5.928800E-06,5.053900E-06
2.824,4.830900E-06,4.585000E-06
2.826,3.074200E-06,4.081300E-06
2.827,3.293800E-06,3.577500E-06
2.829,2.415500E-06,3.106100E-06
2.830,2.415500E-06,2.693400E-06
2.832,2.415500E-06,2.356600E-06
2.833,2.854600E-06,2.103300E-06
2.835,2.635000E-06,1.933600E-06
2.836,2.195900E-06,1.843300E-06
2.838,2.415500E-06,1.827900E-06
2.839,2.854600E-06,1.885700E-06
2.841,3.074200E-06,2.017700E-06
2.842,2.635000E-06,2.226400E-06
2.844,3.293800E-06,2.511500E-06
2.845,3.513400E-06,2.866800E-06
2.847,3.952600E-06,3.277500E-06
2.848,3.952600E-06,3.720600E-06
2.850,4.830900E-06,4.167000E-06
2.851,5.270100E-06,4.584600E-06
2.853,5.270100E-06,4.942400E-06
2.854,5.928800E-06,5.214000E-06
2.856,5.489700E-06,5.379500E-06
2.857,5.928800E-06,5.427100E-06
2.859,4.611300E-06,5.353500E-06
2.860,4.391700E-06,5.164100E-06
2.862,4.611300E-06,4.872800E-06
2.863,3.733000E-06,4.500800E-06
2.865,3.513400E-06,4.075900E-06
2.866,2.854600E-06,3.629100E-06
2.868,3.074200E-06,3.191700E-06
2.869,2.854600E-06,2.791500E-06
2.871,2.195900E-06,2.449300E-06
2.872,2.195900E-06,2.177200E-06
2.874,2.195900E-06,1.978800E-06
2.875,2.195900E-06,1.851800E-06
2.877,1.976300E-06,1.791700E-06
2.878,1.976300E-06,1.794800E-06
2.880,1.756700E-06,1.860800E-06
2.881,1.976300E-06,1.992400E-06
2.883,2.635000E-06,2.192700E-06
2.884,3.293800E-06,2.462300E-06
2.886,4.172200E-06,2.795400E-06
2.887,5.709300E-06,3.178000E-06
2.889,6.807200E-06,3.588200E-06
2.890,6.587600E-06,3.998300E-06
2.892,5.709300E-06,4.378200E-06
2.893,5.928800E-06,4.699200E-06
2.895,5.489700E-06,4.936900E-06
2.896,4.172200E-06,5.073700E-06
2.898,3.293800E-06,5.099300E-06
2.899,4.172200E-06,5.012100E-06
2.901,4.611300E-06,4.818600E-06
2.902,4.611300E-06,4.533200E-06
2.904,4.391700E-06,4.177400E-06
2.905,4.830900E-06,3.778000E-06
2.907,5.270100E-06,3.364800E-06
2.908,4.391700E-06,2.966800E-06
2.910,4.172200E-06,2.608700E-06
2.911,3.074200E-06,2.308200E-06
2.913,2.854600E-06,2.074400E-06
2.914,2.854600E-06,1.908900E-06
2.916,2.635000E-06,1.808400E-06
2.917,2.635000E-06,1.768500E-06
2.919,2.854600E-06,1.786500E-06
2.920,3.733000E-06,1.863400E-06
2.922,4.172200E-06,2.002700E-06
2.923,3.952600E-06,2.208000E-06
2.925,3.513400E-06,2.479500E-06
2.926,3.733000E-06,2.810800E-06
2.928,3.733000E-06,3.187400E-06
2.929,3.952600E-06,3.587000E-06
2.931,4.172200E-06,3.982100E-06
2.932,4.611300E-06,4.343600E-06
2.934,5.050500E-06,4.643700E-06
2.935,6.148400E-06,4.859600E-06
2.937,6.368000E-06,4.974900E-06
2.938,6.587600E-06,4.981000E-06
2.940,6.807200E-06,4.877400E-06
2.941,6.807200E-06,4.671900E-06
2.943,7.026800E-06,4.379800E-06
2.944,6.148400E-06,4.023300E-06
2.946,5.928800E-06,3.629600E-06
2.947,5.709300E-06,3.228100E-06
2.949,4.830900E-06,2.846900E-06
2.950,4.172200E-06,2.509000E-06
2.952,3.513400E-06,2.230100E-06
2.953,3.733000E-06,2.017600E-06
2.955,3.733000E-06,1.871800E-06
2.956,3.074200E-06,1.789200E-06
2.958,3.513400E-06,1.765900E-06
2.959,3.952600E-06,1.800600E-06
2.961,3.952600E-06,1.895500E-06
2.962,3.513400E-06,2.054800E-06
2.964,4.391700E-06,2.282300E-06
2.965,4.611300E-06,2.576900E-06
2.967,6.148400E-06,2.930600E-06
2.968,6.148400E-06,3.326700E-06
2.970,6.807200E-06,3.741100E-06
2.971,9.003100E-06,4.145100E-06
2.973,9.222700E-06,4.508800E-06
2.974,9.442200E-06,4.805100E-06
2.976,8.344300E-06,5.011500E-06
2.977,9.003100E-06,5.112800E-06
2.979,8.783500E-06,5.101400E-06
2.980,7.905100E-06,4.978100E-06
2.982,7.026800E-06,4.751900E-06
2.983,7.026800E-06,4.439600E-06
2.985,6.368000E-06,4.064700E-06
2.986,5.489700E-06,3.655400E-06
2.988,5.270100E-06,3.241800E-06
2.989,4.391700E-06,2.852000E-06
2.991,4.172200E-06,2.509300E-06
2.992,3.733000E-06,2.228800E-06
2.994,3.733000E-06,2.017700E-06
2.995,3.293800E-06,1.876500E-06
2.997,3.293800E-06,1.802400E-06
2.998,3.513400E-06,1.792700E-06
3.000,3.293800E-06,1.847900E-06
3.001,3.293800E-06,1.971400E-06
3.003,3.733000E-06,2.168300E-06
3.004,3.952600E-06,2.441500E-06
3.006,5.050500E-06,2.787800E-06
3.007,4.611300E-06,3.195800E-06
3.009,5.050500E-06,3.644800E-06
3.010,4.830900E-06,4.106800E-06
3.012,5.489700E-06,4.550100E-06
3.013,6.148400E-06,4.942800E-06
3.015,6.148400E-06,5.256200E-06
3.016,6.807200E-06,5.467800E-06
3.018,6.807200E-06,5.562400E-06
3.019,7.026800E-06,5.533200E-06
3.021,6.368000E-06,5.382200E-06
3.022,6.368000E-06,5.119800E-06
3.024,5.709300E-06,4.764700E-06
3.025,5.270100E-06,4.342700E-06
3.027,5.050500E-06,3.884600E-06
3.028,5.709300E-06,3.423400E-06
3.030,5.270100E-06,2.990300E-06
3.031,5.050500E-06,2.610600E-06
3.033,4.391700E-06,2.301900E-06
3.034,4.172200E-06,2.073000E-06
3.036,3.952600E-06,1.925900E-06
3.037,3.293800E-06,1.859700E-06
3.039,4.172200E-06,1.873600E-06
3.040,5.050500E-06,1.969700E-06
3.042,5.489700E-06,2.152500E-06
3.043,5.489700E-06,2.426200E-06
3.045,6.368000E-06,2.791000E-06
3.046,6.368000E-06,3.239300E-06
3.048,5.709300E-06,3.753500E-06
3.049,4.611300E-06,4.306800E-06
3.051,5.270100E-06,4.865200E-06
3.052,6.368000E-06,5.391900E-06
3.054,5.928800E-06,5.850800E-06
3.055,6.587600E-06,6.210300E-06
3.057,7.685500E-06,6.445800E-06
3.058,9.881400E-06,6.540900E-06
3.060,1.010100E-05,6.488800E-06
3.061,9.881400E-06,6.292200E-06
3.063,9.881400E-06,5.964000E-06
3.064,1.076000E-05,5.526100E-06
3.066,9.222700E-06,5.009000E-06
3.067,7.685500E-06,4.448900E-06
3.069,7.466000E-06,3.884800E-06
3.070,6.368000E-06,3.353700E-06
3.072,6.368000E-06,2.887300E-06
3.073,4.830900E-06,2.508500E-06
3.075,5.709300E-06,2.231000E-06
3.076,4.830900E-06,2.061400E-06
3.078,4.611300E-06,2.003000E-06
3.079,4.611300E-06,2.058900E-06
3.081,3.952600E-06,2.233800E-06
3.082,3.952600E-06,2.532900E-06
3.084,4.611300E-06,2.958700E-06
3.085,5.270100E-06,3.505600E-06
3.087,6.148400E-06,4.157400E-06
3.088,7.026800E-06,4.885800E-06
3.090,8.344300E-06,5.652200E-06
3.091,9.222700E-06,6.411200E-06
3.093,9.003100E-06,7.115900E-06
3.094,1.119900E-05,7.721800E-06
3.096,1.141900E-05,8.190300E-06
3.097,1.229700E-05,8.491600E-06
3.099,1.207700E-05,8.606000E-06
3.100,1.229700E-05,8.525300E-06
3.102,1.295600E-05,8.252900E-06
3.103,1.054000E-05,7.805000E-06
3.105,9.881400E-06,7.209200E-06
3.106,9.442200E-06,6.503900E-06
3.108,9.442200E-06,5.735800E-06
3.109,8.563900E-06,4.955900E-06
3.111,7.685500E-06,4.215000E-06
3.112,7.905100E-06,3.559000E-06
3.114,7.246400E-06,3.024900E-06
3.115,7.466000E-06,2.640100E-06
3.117,6.587600E-06,2.423900E-06
3.118,5.928800E-06,2.390100E-06
3.120,6.368000E-06,2.550300E-06
3.121,7.685500E-06,2.913800E-06
3.123,8.124700E-06,3.485800E-06
3.124,7.466000E-06,4.262500E-06
3.126,7.905100E-06,5.226100E-06
3.127,1.010100E-05,6.343000E-06
3.129,9.881400E-06,7.563400E-06
3.130,9.003100E-06,8.825700E-06
3.132,9.003100E-06,1.006100E-05
3.133,1.054000E-05,1.120100E-05
3.135,1.141900E-05,1.217900E-05
3.136,1.251600E-05,1.293800E-05
3.138,1.559100E-05,1.343300E-05
3.139,1.668900E-05,1.363300E-05
3.141,1.800600E-05,1.352200E-05
3.142,1.844500E-05,1.310300E-05
3.144,1.976300E-05,1.239700E-05
3.145,1.844500E-05,1.144300E-05
3.147,1.581000E-05,1.029800E-05
3.148,1.471200E-05,9.033800E-06
3.150,1.339500E-05,7.733300E-06
3.151,1.163800E-05,6.483600E-06
3.153,1.032100E-05,5.370600E-06
3.154,9.881400E-06,4.473100E-06
3.156,1.010100E-05,3.860200E-06
3.157,9.661800E-06,3.589700E-06
3.159,1.076000E-05,3.709200E-06
3.160,1.032100E-05,4.255700E-06
3.162,1.076000E-05,5.253200E-06
3.163,1.141900E-05,6.708300E-06
3.165,1.295600E-05,8.604000E-06
3.166,1.471200E-05,1.089600E-05
3.168,1.581000E-05,1.350900E-05
3.169,1.866500E-05,1.634400E-05
3.171,2.152000E-05,1.928000E-05
3.172,2.261700E-05,2.218000E-05
3.174,2.437400E-05,2.490500E-05
3.175,2.920500E-05,2.731600E-05
3.177,3.206000E-05,2.928500E-05
3.178,3.689100E-05,3.069800E-05
3.180,3.842800E-05,3.146600E-05
3.181,4.018400E-05,3.153100E-05
3.183,3.930600E-05,3.087100E-05
3.184,4.150200E-05,2.950500E-05
3.186,4.369800E-05,2.749800E-05
3.187,4.040400E-05,2.496300E-05
3.189,3.952600E-05,2.206100E-05
3.190,3.776900E-05,1.899600E-05
3.192,3.711000E-05,1.601300E-05
3.193,3.030300E-05,1.339100E-05
3.195,2.481300E-05,1.143300E-05
3.196,2.371500E-05,1.046100E-05
3.198,2.327600E-05,1.080700E-05
3.199,2.327600E-05,1.280100E-05
3.201,2.481300E-05,1.676200E-05
3.202,2.700900E-05,2.298400E-05
3.204,3.074200E-05,3.172600E-05
3.205,3.425600E-05,4.319100E-05
3.207,3.842800E-05,5.752300E-05
3.208,4.743100E-05,7.479400E-05
3.210,5.599500E-05,9.499900E-05
3.211,6.741300E-05,1.180500E-04
3.213,8.146700E-05,1.437900E-04
3.214,9.683800E-05,1.719600E-04
3.216,1.159400E-04,2.022400E-04
3.217,1.352700E-04,2.342400E-04
3.219,1.565700E-04,2.674700E-04
3.220,1.791800E-04,3.014100E-04
3.222,1.945500E-04,3.354900E-04
3.223,2.222200E-04,3.691000E-04
3.225,2.516500E-04,4.016200E-04
3.226,2.711900E-04,4.324300E-04
3.228,2.918300E-04,4.609300E-04
3.229,3.155500E-04,4.865700E-04
3.231,3.482600E-04,5.088400E-04
3.232,3.561700E-04,5.273000E-04
3.234,3.612200E-04,5.415800E-04
3.235,3.796700E-04,5.514200E-04
3.237,3.930600E-04,5.566200E-04
3.238,4.005300E-04,5.570800E-04
3.240,4.011900E-04,5.528100E-04
3.241,4.086500E-04,5.439200E-04
3.243,4.090900E-04,5.306000E-04
3.244,4.031600E-04,5.131500E-04
3.246,3.858100E-04,4.919500E-04
3.247,3.713200E-04,4.674600E-04
3.249,3.548500E-04,4.401600E-04
3.250,3.394800E-04,4.106200E-04
3.252,3.298200E-04,3.793800E-04
3.253,3.063200E-04,3.470100E-04
3.255,2.979800E-04,3.140800E-04
3.256,2.771200E-04,2.811400E-04
3.258,2.527400E-04,2.487100E-04
3.259,2.305700E-04,2.172800E-04
3.261,1.996000E-04,1.873000E-04
3.262,1.818200E-04,1.591500E-04
3.264,1.530500E-04,1.331400E-04
3.265,1.348300E-04,1.095200E-04
3.267,1.174800E-04,8.845000E-05
3.268,9.947300E-05,7.002600E-05
3.270,8.607800E-05,5.426500E-05
3.271,6.960900E-05,4.111500E-05
3.273,6.258200E-05,3.046800E-05
3.274,5.270100E-05,2.216300E-05
3.276,4.523500E-05,1.599500E-05
3.277,3.711000E-05,1.172900E-05
3.279,3.030300E-05,9.106000E-06
3.280,2.700900E-05,7.857700E-06
3.282,2.108000E-05,7.712200E-06
3.283,1.559100E-05,8.404300E-06
3.285,1.361400E-05,9.681900E-06
3.286,1.229700E-05,1.131200E-05
3.288,9.881400E-06,1.308700E-05
3.289,8.124700E-06,1.482800E-05
3.291,7.026800E-06,1.638600E-05
3.292,7.905100E-06,1.764800E-05
3.294,6.807200E-06,1.853600E-05
3.295,7.026800E-06,1.900100E-05
3.297,9.003100E-06,1.903000E-05
3.298,9.222700E-06,1.863200E-05
3.300,1.119900E-05,1.784400E-05
3.301,1.076000E-05,1.672000E-05
3.303,1.185800E-05,1.532700E-05
3.304,1.207700E-05,1.374200E-05
3.306,1.010100E-05,1.204900E-05
3.307,1.032100E-05,1.033100E-05
3.309,7.685500E-06,8.664600E-06
3.310,5.928800E-06,7.120700E-06
3.312,4.830900E-06,5.755200E-06
3.313,3.513400E-06,4.607200E-06
3.315,4.172200E-06,3.697000E-06
3.316,2.854600E-06,3.026900E-06
3.318,2.854600E-06,2.585500E-06
3.319,3.513400E-06,2.352300E-06
3.321,3.074200E-06,2.303100E-06
3.322,3.293800E-06,2.413300E-06
3.324,2.854600E-06,2.658100E-06
3.325,3.733000E-06,3.011200E-06
3.327,4.172200E-06,3.443100E-06
3.328,3.952600E-06,3.919800E-06
3.330,4.391700E-06,4.404500E-06
3.331,4.172200E-06,4.859700E-06
3.333,4.611300E-06,5.250900E-06
3.334,4.830900E-06,5.549500E-06
3.336,4.611300E-06,5.735100E-06
3.337,4.391700E-06,5.796200E-06
3.339,3.733000E-06,5.730400E-06
3.340,3.513400E-06,5.544000E-06
3.342,3.293800E-06,5.251000E-06
3.343,2.195900E-06,4.872300E-06
3.345,2.195900E-06,4.433900E-06
3.346,2.195900E-06,3.965300E-06
3.348,2.415500E-06,3.497000E-06
3.349,2.635000E-06,3.057000E-06
3.351,2.415500E-06,2.667900E-06
3.352,2.415500E-06,2.344400E-06
3.354,2.635000E-06,2.092200E-06
3.355,2.854600E-06,1.908600E-06
3.357,2.854600E-06,1.785200E-06
3.358,3.733000E-06,1.711100E-06
3.360,3.513400E-06,1.675900E-06
3.361,3.513400E-06,1.672000E-06
3.363,3.513400E-06,1.695600E-06
3.364,3.293800E-06,1.745600E-06
3.366,3.513400E-06,1.822100E-06
3.367,2.854600E-06,1.924100E-06
3.369,3.513400E-06,2.047800E-06
3.370,3.733000E-06,2.185200E-06
